Date,Close,Adj Close,Volume
2020-01-02,23.6200008392334,18.70389747619629,2897663
2020-01-03,23.649999618530273,18.727651596069336,4865259
2020-01-06,23.399999618530273,18.52968406677246,7000923
2020-01-07,23.270000457763672,18.426742553710938,6047935
2020-01-08,23.1299991607666,18.315881729125977,4240796
2020-01-09,23.399999618530273,18.52968406677246,2499421
2020-01-10,23.450000762939453,18.56928062438965,2343128
2020-01-13,23.6200008392334,18.70389747619629,2631033
2020-01-14,23.729999542236328,18.791004180908203,2730289
2020-01-15,23.56999969482422,18.664302825927734,4665791
2020-01-16,23.540000915527344,18.640544891357422,2497305
2020-01-17,23.559999465942383,18.656383514404297,1995848
2020-01-20,23.600000381469727,18.688058853149414,2186527
2020-01-30,22.350000381469727,17.698223114013672,17841167
2020-01-31,22.510000228881836,17.82492446899414,5469955
2020-02-03,22.239999771118164,17.61111831665039,7317953
2020-02-04,22.610000610351562,17.904109954833984,3906283
2020-02-05,22.68000030517578,17.959537506103516,3995084
2020-02-06,22.969999313354492,18.189184188842773,4435856
2020-02-07,22.75,18.014970779418945,6108976
2020-02-10,22.670000076293945,17.95162010192871,4040353
2020-02-11,22.850000381469727,18.094158172607422,2686402
2020-02-12,23.030000686645508,18.236692428588867,3135310
2020-02-13,23.09000015258789,18.284208297729492,2777415
2020-02-14,23.1200008392334,18.307960510253906,2049742
2020-02-17,23.010000228881836,18.22085189819336,3389500
2020-02-18,22.829999923706055,18.07832145690918,5605405
2020-02-19,23.0,18.212934494018555,3845437
2020-02-20,22.940000534057617,18.165424346923828,3457649
2020-02-21,22.850000381469727,18.094158172607422,3960269
2020-02-24,22.549999237060547,17.856597900390625,8672496
2020-02-25,22.549999237060547,17.856597900390625,4041472
2020-02-26,22.350000381469727,17.698223114013672,6016803
2020-02-27,22.139999389648438,17.531932830810547,8883133
2020-03-02,21.850000381469727,17.302288055419922,7749768
2020-03-03,22.1299991607666,17.52401351928711,4936989
2020-03-04,22.200000762939453,17.579442977905273,2938776
2020-03-05,22.440000534057617,17.76949691772461,2320316
2020-03-06,22.110000610351562,17.508174896240234,4329628
2020-03-09,21.540000915527344,17.056814193725586,9391276
2020-03-10,21.520000457763672,17.040973663330078,6149358
2020-03-11,21.260000228881836,16.83509063720703,6085239
2020-03-12,20.5,16.2332706451416,11712028
2020-03-13,20.040000915527344,15.869013786315918,12040520
2020-03-16,19.350000381469727,15.322625160217285,8983372
2020-03-17,18.81999969482422,14.902934074401855,6869490
2020-03-18,18.290000915527344,14.483244895935059,8484709
2020-03-19,17.25,13.65970230102539,9801033
2020-03-20,18.450000762939453,14.609943389892578,6693112
2020-03-23,17.950000762939453,14.214010238647461,2801132
2020-03-24,18.610000610351562,14.736640930175781,3310609
2020-03-25,19.15999984741211,15.17216968536377,4767281
2020-03-26,19.329999923706055,15.306787490844727,3301115
2020-03-27,19.239999771118164,15.235517501831055,3766062
2020-03-30,19.049999237060547,15.085062026977539,2011523
2020-03-31,19.170000076293945,15.180088996887207,2564215
2020-04-01,19.110000610351562,15.132577896118164,1200237
2020-04-06,19.299999237060547,15.283027648925781,2828275
2020-04-07,19.6299991607666,15.54434585571289,3041134
2020-04-08,19.90999984741211,15.766069412231445,4130921
2020-04-09,19.90999984741211,15.766069412231445,3844780
