Date,Close,Adj Close,Volume
2020-01-02,20.979999542236328,20.979999542236328,320095
2020-01-03,20.799999237060547,20.799999237060547,323000
2020-01-06,20.469999313354492,20.469999313354492,65000
2020-01-07,20.25,20.25,250000
2020-01-08,20.0,20.0,124000
2020-01-09,20.530000686645508,20.530000686645508,117000
2020-01-10,20.670000076293945,20.670000076293945,176048
2020-01-13,20.969999313354492,20.969999313354492,121230
2020-01-14,21.209999084472656,21.209999084472656,110000
2020-01-15,20.8700008392334,20.8700008392334,115000
2020-01-16,20.8799991607666,20.8799991607666,23000
2020-01-17,20.920000076293945,20.920000076293945,28000
2020-01-20,21.100000381469727,21.100000381469727,95000
2020-01-30,18.600000381469727,18.600000381469727,904000
2020-01-31,18.899999618530273,18.899999618530273,237000
2020-02-03,18.479999542236328,18.479999542236328,680052
2020-02-04,19.030000686645508,19.030000686645508,540000
2020-02-05,19.1299991607666,19.1299991607666,363000
2020-02-06,19.719999313354492,19.719999313354492,214000
2020-02-07,19.290000915527344,19.290000915527344,147000
2020-02-10,19.079999923706055,19.079999923706055,101000
2020-02-11,19.479999542236328,19.479999542236328,181000
2020-02-12,19.829999923706055,19.829999923706055,192000
2020-02-13,19.84000015258789,19.84000015258789,438000
2020-02-14,20.0,20.0,163000
2020-02-17,19.780000686645508,19.780000686645508,141000
2020-02-18,19.399999618530273,19.399999618530273,175000
2020-02-19,19.799999237060547,19.799999237060547,133000
2020-02-20,19.700000762939453,19.700000762939453,151000
2020-02-21,19.530000686645508,19.530000686645508,270000
2020-02-24,19.059999465942383,19.059999465942383,329000
2020-02-25,19.1299991607666,19.1299991607666,344000
2020-02-26,18.75,18.75,280165
2020-02-27,18.260000228881836,18.260000228881836,690164
2020-03-02,18.020000457763672,18.020000457763672,1197110
2020-03-03,18.350000381469727,18.350000381469727,782001
2020-03-04,18.510000228881836,18.510000228881836,343000
2020-03-05,18.889999389648438,18.889999389648438,464400
2020-03-06,18.229999542236328,18.229999542236328,554158
2020-03-09,17.149999618530273,17.149999618530273,639000
2020-03-10,17.290000915527344,17.290000915527344,690000
2020-03-11,16.790000915527344,16.790000915527344,366000
2020-03-12,15.220000267028809,15.220000267028809,1056000
2020-03-13,14.520000457763672,14.520000457763672,2653200
2020-03-16,13.380000114440918,13.380000114440918,1622090
2020-03-17,12.699999809265137,12.699999809265137,3783000
2020-03-18,11.9399995803833,11.9399995803833,2685000
2020-03-19,10.229999542236328,10.229999542236328,4045100
