Date,Close,Adj Close,Volume
2020-01-02,23.219999313354492,23.219999313354492,277000
2020-01-03,23.579999923706055,23.579999923706055,249000
2020-01-06,23.5,23.5,215000
2020-01-07,23.93000030517578,23.93000030517578,215010
2020-01-08,23.940000534057617,23.940000534057617,212000
2020-01-09,24.360000610351562,24.360000610351562,243000
2020-01-10,24.579999923706055,24.579999923706055,223000
2020-01-13,24.559999465942383,24.559999465942383,247000
2020-01-14,24.899999618530273,24.899999618530273,279000
2020-01-15,24.809999465942383,24.809999465942383,243110
2020-01-16,24.940000534057617,24.940000534057617,809000
2020-01-17,24.989999771118164,24.989999771118164,293000
2020-01-20,25.049999237060547,25.049999237060547,249139
2020-01-30,24.670000076293945,24.670000076293945,251000
2020-01-31,25.5,25.5,278000
2020-02-03,25.469999313354492,25.469999313354492,271000
2020-02-04,26.479999542236328,26.479999542236328,336001
2020-02-05,27.299999237060547,27.299999237060547,267000
2020-02-06,26.579999923706055,26.579999923706055,341100
2020-02-07,26.8700008392334,26.8700008392334,235000
2020-02-10,26.93000030517578,26.93000030517578,304000
2020-02-11,27.280000686645508,27.280000686645508,273000
2020-02-12,27.239999771118164,27.239999771118164,420000
2020-02-13,27.450000762939453,27.450000762939453,291000
2020-02-14,27.860000610351562,27.860000610351562,371000
2020-02-17,27.959999084472656,27.959999084472656,275000
2020-02-18,27.690000534057617,27.690000534057617,307000
2020-02-19,28.84000015258789,28.84000015258789,348000
2020-02-20,29.31999969482422,29.31999969482422,643000
2020-02-21,28.90999984741211,28.90999984741211,434000
2020-02-24,28.0,28.0,475000
2020-02-25,27.479999542236328,27.479999542236328,609000
2020-02-26,26.6200008392334,26.6200008392334,644000
2020-02-27,25.979999542236328,25.979999542236328,527000
2020-03-02,25.1200008392334,25.1200008392334,601000
2020-03-03,26.149999618530273,26.149999618530273,524000
2020-03-04,25.829999923706055,25.829999923706055,357000
2020-03-05,26.079999923706055,26.079999923706055,307000
2020-03-06,25.149999618530273,25.149999618530273,258000
2020-03-09,23.559999465942383,23.559999465942383,637000
2020-03-10,24.020000457763672,24.020000457763672,448000
2020-03-11,23.600000381469727,23.600000381469727,317000
2020-03-12,22.450000762939453,22.450000762939453,1191000
2020-03-13,21.790000915527344,21.790000915527344,834288
2020-03-16,20.75,20.75,317000
2020-03-17,19.979999542236328,19.979999542236328,423000
2020-03-18,19.149999618530273,19.149999618530273,412000
