Date,Close,Adj Close,Volume
2020-01-02,32.2599983215332,22.066001892089844,33009
2020-01-03,32.18000030517578,22.01128387451172,126000
2020-01-06,31.989999771118164,21.88132095336914,199110
2020-01-07,31.84000015258789,21.77872085571289,179090
2020-01-08,31.719999313354492,21.69664192199707,128314
2020-01-09,31.8799991607666,21.806079864501953,66182
2020-01-10,31.8799991607666,21.806079864501953,51000
2020-01-13,32.15999984741211,21.997604370117188,59100
2020-01-14,32.18000030517578,22.01128387451172,79000
2020-01-15,32.22999954223633,22.04548454284668,69163
2020-01-16,32.25,22.059165954589844,71100
2020-01-17,32.33000183105469,22.1138858795166,99000
2020-01-20,32.52000045776367,22.243846893310547,172000
2020-01-30,31.299999237060547,21.409358978271484,534200
2020-01-31,31.450000762939453,21.511960983276367,272000
2020-02-03,31.200000762939453,21.340961456298828,225300
2020-02-04,31.420000076293945,21.491439819335938,132000
2020-02-05,31.489999771118164,21.539318084716797,139050
2020-02-06,31.700000762939453,21.68296241760254,257250
2020-02-07,31.6200008392334,21.628244400024414,103200
2020-02-10,31.399999618530273,21.477760314941406,454000
2020-02-11,31.6200008392334,21.628244400024414,65683
2020-02-12,31.770000457763672,21.73084259033203,241130
2020-02-13,31.84000015258789,21.77872085571289,98170
2020-02-14,31.8799991607666,21.806079864501953,54000
2020-02-17,31.889999389648438,21.81292152404785,72448
2020-02-18,31.93000030517578,21.840280532836914,73000
2020-02-19,32.130001068115234,21.97708511352539,223100
2020-02-20,32.130001068115234,21.97708511352539,59900
2020-02-21,32.02000045776367,21.901844024658203,76100
2020-02-24,31.739999771118164,21.71031951904297,165200
2020-02-25,31.579999923706055,21.60088539123535,183266
2020-02-26,31.489999771118164,21.539318084716797,80500
2020-02-27,31.209999084472656,21.34779930114746,162030
2020-03-02,30.780000686645508,21.05367660522461,361200
2020-03-03,31.049999237060547,21.23835563659668,109250
2020-03-04,31.049999237060547,21.23835563659668,63285
2020-03-05,31.31999969482422,21.42304229736328,31800
2020-03-06,31.0,21.20415496826172,134100
2020-03-09,30.350000381469727,20.759553909301758,324100
2020-03-10,30.25,20.691152572631836,224131
2020-03-11,30.040000915527344,20.547513961791992,117682
2020-03-12,29.190000534057617,19.966110229492188,284200
2020-03-13,28.229999542236328,19.309463500976562,390438
