Date,Close,Adj Close,Volume
2020-01-02,25.290000915527344,17.44569969177246,52000
2020-01-03,25.479999542236328,17.576765060424805,7000
2020-01-06,25.309999465942383,17.45949363708496,3000
2020-01-07,25.649999618530273,17.694034576416016,72000
2020-01-08,25.459999084472656,17.56296730041504,13000
2020-01-09,25.790000915527344,17.790613174438477,13000
2020-01-10,26.049999237060547,17.9699649810791,160000
2020-01-13,25.959999084472656,17.907880783081055,2000
2020-01-14,26.139999389648438,18.03205108642578,8000
2020-01-15,25.93000030517578,17.88718605041504,34000
2020-01-16,26.139999389648438,18.03205108642578,10000
2020-01-17,26.399999618530273,18.211406707763672,3000
2020-01-20,26.530000686645508,18.301084518432617,18000
2020-01-30,25.700000762939453,18.251371383666992,31000
2020-01-31,26.239999771118164,18.634862899780273,32000
2020-02-03,25.850000381469727,18.357898712158203,12000
2020-02-04,25.920000076293945,18.407609939575195,111000
2020-02-05,26.229999542236328,18.627761840820312,35000
2020-02-06,26.420000076293945,18.762693405151367,62000
2020-02-07,26.540000915527344,18.84791374206543,52000
2020-02-10,26.5,18.819507598876953,1000
2020-02-11,26.889999389648438,19.096473693847656,14000
2020-02-12,26.760000228881836,19.004152297973633,7000
2020-02-13,26.8799991607666,19.089372634887695,5000
2020-02-14,27.040000915527344,19.203001022338867,46000
2020-02-17,27.200000762939453,19.316627502441406,24000
2020-02-18,26.950000762939453,19.139083862304688,24000
2020-02-19,27.260000228881836,19.359237670898438,38000
2020-02-20,27.459999084472656,19.50126838684082,125000
2020-02-21,27.229999542236328,19.337928771972656,33000
2020-02-24,26.399999618530273,18.748491287231445,380000
2020-02-25,25.950000762939453,18.428913116455078,398000
2020-02-26,25.059999465942383,17.79686164855957,345000
2020-02-27,24.5,17.399168014526367,306000
2020-03-02,23.700000762939453,16.831031799316406,441000
2020-03-03,24.40999984741211,17.33525276184082,45000
2020-03-04,23.93000030517578,16.99437141418457,168000
2020-03-05,24.5,17.399168014526367,41000
2020-03-06,23.600000381469727,16.760013580322266,133000
2020-03-09,22.260000228881836,15.808385848999023,120000
2020-03-10,22.600000381469727,16.04984474182129,182000
2020-03-11,22.479999542236328,15.96462345123291,51000
2020-03-12,21.170000076293945,15.034300804138184,242000
2020-03-13,20.479999542236328,14.544283866882324,383000
2020-03-16,20.90999984741211,14.849655151367188,50000
2020-03-17,20.309999465942383,14.423555374145508,53000
2020-03-18,19.549999237060547,13.883824348449707,105000
2020-03-19,19.200000762939453,13.635266304016113,94000
2020-03-20,20.079999923706055,14.260214805603027,24000
2020-03-23,18.579999923706055,13.19495964050293,54000
2020-03-24,19.729999542236328,14.011655807495117,24000
2020-03-25,20.760000228881836,14.743132591247559,51000
2020-03-26,20.709999084472656,14.707622528076172,34000
2020-03-27,21.5,15.268656730651855,132000
2020-03-30,21.100000381469727,14.984589576721191,70000
2020-03-31,21.760000228881836,15.453300476074219,143000
2020-04-01,21.200000762939453,15.055606842041016,77000
2020-04-06,21.309999465942383,15.1337251663208,139000
2020-04-07,22.200000762939453,15.765776634216309,247000
2020-04-08,22.350000381469727,15.872302055358887,94000
2020-04-09,22.649999618530273,16.085351943969727,179000
2020-04-10,22.68000030517578,16.106658935546875,21000
2020-04-13,22.40999984741211,15.914912223815918,22000
2020-04-14,23.270000457763672,16.525657653808594,127000
2020-04-15,23.639999389648438,16.788421630859375,58000
2020-04-16,23.239999771118164,16.50435447692871,52000
2020-04-17,24.260000228881836,17.228727340698242,539000
2020-04-20,23.90999984741211,16.980167388916016,294000
2020-04-21,23.530000686645508,16.710302352905273,78000
2020-04-22,22.780000686645508,16.177675247192383,233000
2020-04-23,23.399999618530273,16.61798095703125,0
2020-04-24,23.3799991607666,16.603776931762695,30000
2020-04-27,24.209999084472656,17.193218231201172,94000
2020-04-28,23.989999771118164,17.03697967529297,30000
2020-04-29,24.0,17.044082641601562,33000
2020-04-30,25.0,17.75425148010254,168000
2020-05-04,23.760000228881836,16.873640060424805,33000
2020-05-05,24.270000457763672,17.235830307006836,34000
2020-05-06,24.579999923706055,17.45598030090332,68000
2020-05-07,24.860000610351562,17.654827117919922,2000
2020-05-08,25.3799991607666,18.02411651611328,75000
2020-05-11,25.459999084472656,18.080930709838867,77000
2020-05-12,25.540000915527344,18.137744903564453,12000
2020-05-13,25.09000015258789,17.818166732788086,158000
2020-05-14,24.639999389648438,17.498592376708984,30000
2020-05-15,25.059999465942383,17.79686164855957,228000
2020-05-18,25.290000915527344,17.960203170776367,148000
2020-05-19,25.81999969482422,18.336591720581055,81000
2020-05-20,25.979999542236328,18.450218200683594,41000
2020-05-21,26.31999969482422,18.691675186157227,179000
2020-05-22,25.8700008392334,18.372100830078125,126000
2020-05-25,26.6200008392334,18.90472984313965,564000
2020-05-26,26.860000610351562,19.075170516967773,1018000
2020-05-27,26.549999237060547,18.855016708374023,687000
