Date,Close,Adj Close,Volume
2020-01-02,73.30000305175781,58.40626907348633,139747
2020-01-03,72.8499984741211,58.04770278930664,147504
2020-01-06,72.05000305175781,57.410255432128906,138657
2020-01-07,71.80000305175781,57.21105194091797,180844
2020-01-08,71.25,56.772804260253906,183437
2020-01-09,72.44999694824219,57.72897720336914,127110
2020-01-10,72.5,57.76881408691406,121416
2020-01-13,73.30000305175781,58.40626907348633,127269
2020-01-14,73.94999694824219,58.9241828918457,128945
2020-01-15,73.0,58.16722869873047,146217
2020-01-16,72.5999984741211,57.84849548339844,126254
2020-01-17,72.30000305175781,57.60945510864258,116555
2020-01-20,72.5,57.76881408691406,115444
2020-01-30,68.94999694824219,54.940128326416016,251218
2020-01-31,69.69999694824219,55.537742614746094,181638
2020-02-03,68.4000015258789,54.501895904541016,139215
2020-02-04,70.25,55.975990295410156,129692
2020-02-05,70.5999984741211,56.25487518310547,138287
2020-02-06,71.6500015258789,57.091529846191406,161568
2020-02-07,70.9000015258789,56.49392318725586,122289
2020-02-10,71.55000305175781,57.011844635009766,164578
2020-02-11,72.5999984741211,57.84849548339844,54492
2020-02-12,72.80000305175781,58.00786590576172,53076
2020-02-13,72.5,57.76881408691406,174890
2020-02-14,72.30000305175781,57.60945510864258,149423
2020-02-17,72.0999984741211,57.4500846862793,182588
2020-02-18,70.5999984741211,56.25487518310547,200387
2020-02-19,70.69999694824219,56.33454895019531,132150
2020-02-20,70.8499984741211,56.454071044921875,112300
2020-02-21,70.75,56.3744010925293,121351
2020-02-24,69.75,55.57758331298828,76994
2020-02-25,69.3499984741211,55.25886154174805,147223
2020-02-26,68.5999984741211,54.66124725341797,189597
2020-02-27,67.9000015258789,54.103485107421875,169593
2020-03-02,66.8499984741211,53.2668342590332,179121
2020-03-03,68.44999694824219,54.54172897338867,252382
2020-03-04,68.69999694824219,54.740936279296875,116288
2020-03-05,69.80000305175781,55.617431640625,151359
2020-03-06,68.0999984741211,54.26284408569336,238037
2020-03-09,66.0,52.58953857421875,159614
2020-03-10,66.5,52.987953186035156,162555
2020-03-11,64.69999694824219,51.55369186401367,160287
2020-03-12,63.099998474121094,50.27878952026367,179511
2020-03-13,62.5,49.80070114135742,194573
2020-03-16,58.79999923706055,46.85249710083008,222933
2020-03-17,57.70000076293945,45.976009368896484,162715
2020-03-18,55.349998474121094,44.10350036621094,161425
2020-03-19,52.25,41.63338851928711,189546
2020-03-20,56.400001525878906,44.94015884399414,228555
2020-03-23,54.29999923706055,43.266849517822266,165315
2020-03-24,57.400001525878906,45.73696517944336,212771
2020-03-25,59.5,47.41027069091797,178101
2020-03-26,60.0,47.80867385864258,183941
2020-03-27,59.599998474121094,47.48994827270508,302141
2020-03-30,58.25,46.41425704956055,132972
2020-03-31,58.400001525878906,46.53377914428711,141000
2020-04-01,58.75,46.81266403198242,126077
2020-04-06,60.0,47.80867385864258,178700
2020-04-07,62.0,49.40229797363281,243776
2020-04-08,62.099998474121094,49.48198318481445,190218
2020-04-09,61.79999923706055,49.2429313659668,150108
2020-04-10,61.20000076293945,48.76485061645508,132050
2020-04-13,61.29999923706055,48.84452819824219,121816
2020-04-14,62.400001525878906,49.72101974487305,138096
2020-04-15,62.95000076293945,50.159271240234375,151893
2020-04-16,63.29999923706055,50.43815231323242,157804
2020-04-17,65.80000305175781,52.4301872253418,268565
2020-04-20,65.9000015258789,52.50986099243164,148908
2020-04-21,65.0,51.792728424072266,192806
2020-04-22,62.400001525878906,51.24009323120117,171833
2020-04-23,62.650001525878906,51.44538879394531,165908
